player_id,player_name,player_url,position,year,week,opponent,result,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,5,DAL,L20-44,6,9.0,2,9,0,1,0,0,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,11,TB,L10-30,36,62.1,6,25,0,6,6,31,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,12,PHI,W13-7,52,86.7,13,40,0,5,4,13,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,13,MIA,L9-20,49,75.4,11,55,0,9,6,19,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,14,LAC,L21-37,38,55.1,16,64,0,3,3,31,1,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,15,DAL,L6-21,37,58.7,15,50,0,8,4,24,0,1
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,16,PHI,L10-34,26,34.2,15,32,0,1,1,-4,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,17,CHI,L3-29,30,53.6,21,102,0,1,0,0,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2021,18,WAS,L7-22,36,60.0,11,30,0,4,3,19,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,1,TEN,W21-20,50,83.3,18,164,1,7,6,30,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,2,CAR,W19-16,61,83.6,21,72,0,4,3,16,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,3,DAL,L16-23,66,91.7,14,81,1,4,4,45,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,4,CHI,W20-12,61,93.8,31,146,0,2,2,16,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,5,GB,W27-22,42,68.9,13,70,1,6,3,36,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,6,BAL,W24-20,57,87.7,22,83,1,3,3,12,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,7,JAC,W23-17,62,80.5,24,110,0,4,4,25,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,8,SEA,L13-27,52,80.0,20,53,1,5,3,9,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,10,HOU,W24-16,55,79.7,35,152,1,1,1,8,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,11,DET,L18-31,58,76.3,15,22,0,5,2,13,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,12,DAL,L20-28,47,73.4,11,39,1,6,4,13,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,13,WAS,T20-20,58,87.9,18,63,1,5,5,18,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,14,PHI,L22-48,20,31.3,9,28,0,2,2,20,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,15,WAS,W20-12,54,85.7,18,87,1,8,5,33,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,16,MIN,L24-27,63,91.3,14,84,1,10,8,49,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,17,IND,W38-10,50,79.4,12,58,0,4,2,-5,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,WC,MIN,W31-24,65,90.3,9,53,2,6,5,56,0,0
9992207,Saquon Barkley,https://dynastyleaguefootball.com/player/9992207/Saquon_Barkley,RB,2022,DP,PHI,L7-38,34,65.4,9,61,0,3,2,21,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,1,DEN,L21-24,3,5.1,0,0,0,2,2,18,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,2,MIA,L17-19,0,0.0,0,0,0,0,0,0,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,3,KC,L10-24,6,8.2,0,0,0,1,1,6,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,4,PHI,L24-26,3,5.3,1,35,1,2,2,23,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,5,NYG,W27-22,13,16.7,4,0,0,6,3,28,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,6,OAK,W17-16,7,10.8,1,1,0,2,1,8,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,7,DEN,W21-0,18,31.0,7,38,0,4,4,6,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,8,NE,L7-18,17,30.4,2,8,0,1,1,13,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,10,JAC,L17-20,23,33.3,10,42,0,5,5,77,2,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,11,BUF,W54-24,32,43.2,6,40,1,2,2,18,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,12,DAL,W28-6,27,39.7,6,15,0,3,3,55,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,13,CLE,W19-10,20,28.6,4,19,0,3,2,21,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,14,WAS,W30-13,18,25.0,4,49,0,3,0,0,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2017,15,KC,L13-30,10,15.6,2,13,0,1,1,6,0,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,1,KC,L28-38,22,26.8,5,39,0,5,5,87,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,2,BUF,W31-20,23,41.1,11,77,0,3,3,21,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,3,LAR,L23-35,18,34.6,4,47,0,3,3,24,0,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,4,SF,W29-27,23,33.8,8,25,0,3,2,31,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,5,OAK,W26-10,23,35.9,6,15,0,3,1,44,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,6,CLE,W38-14,21,35.0,7,60,0,0,0,0,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,7,TEN,W20-19,42,95.5,12,42,0,7,5,26,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,9,SEA,W25-17,9,17.6,3,21,0,2,1,13,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,10,OAK,W20-6,20,35.7,3,19,0,0,0,0,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,11,DEN,L22-23,18,23.4,6,29,0,2,2,40,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,12,ARI,W45-10,26,37.7,5,35,1,11,10,68,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,13,PIT,W33-30,49,77.8,13,21,0,8,5,22,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,14,CIN,W26-21,39,68.4,15,66,1,5,2,28,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,17,DEN,W23-9,15,25.4,8,58,0,1,0,0,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,WC,BAL,W23-17,39,53.4,11,29,0,4,4,14,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2018,DP,NE,L28-41,25,35.2,0,0,0,5,3,19,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,1,IND,W30-24,48,75.0,12,58,1,7,6,96,2,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,2,DET,L10-13,49,73.1,17,66,1,6,6,67,0,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,3,HOU,L20-27,49,65.3,9,36,0,7,7,45,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,4,MIA,W30-10,48,71.6,18,60,1,5,5,62,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,5,DEN,L13-20,46,65.7,3,7,0,16,15,86,0,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,6,PIT,L17-24,28,45.2,5,14,0,4,3,14,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,7,TEN,L20-23,38,59.4,5,7,0,8,7,118,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,8,CHI,W17-16,24,53.3,3,3,0,3,2,19,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,9,GB,W26-11,24,33.8,12,70,0,4,4,23,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,10,OAK,L24-26,35,45.5,6,19,0,2,2,29,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,11,KC,L17-24,46,57.5,5,24,0,12,8,108,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,13,DEN,L20-23,35,53.0,9,16,0,5,4,51,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,14,JAC,W45-10,31,49.2,8,101,0,5,4,112,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,15,MIN,L10-39,30,48.4,7,19,0,7,5,62,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,16,OAK,W24-17,33,54.1,4,11,0,6,5,58,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2019,17,KC,L21-31,45,58.4,9,46,0,11,9,43,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,1,CIN,W16-13,50,67.6,19,84,0,1,1,3,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,2,KC,L20-23,47,56.6,16,93,0,4,4,55,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,3,CAR,L16-21,56,71.8,12,59,1,11,11,84,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,4,TB,L31-38,3,5.7,2,12,0,1,1,2,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,12,BUF,L17-27,60,72.3,14,44,0,16,11,85,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,13,NE,L0-45,43,59.7,8,36,0,9,4,32,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,14,ATL,W20-17,44,60.3,15,79,0,9,9,67,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,15,LV,W30-27,41,62.1,13,60,0,4,4,19,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,16,DEN,W19-16,37,64.9,10,45,0,3,3,23,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2020,17,KC,W38-21,30,42.3,7,18,0,7,6,33,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,1,WAS,W20-16,47,58.0,15,57,1,0,0,0,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,2,DAL,L17-20,45,63.4,9,54,0,9,9,61,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,3,KC,W30-24,49,74.2,11,55,0,6,6,52,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,4,LV,W28-14,45,60.0,15,117,1,5,3,28,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,5,CLE,W47-42,53,70.7,17,66,2,5,5,53,1,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,6,BAL,L6-34,34,60.7,6,7,0,7,4,48,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,8,NE,L24-27,45,75.0,11,64,1,10,6,60,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,9,PHI,W27-24,46,66.7,17,59,0,3,3,23,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,10,MIN,L20-27,42,71.2,11,44,0,6,3,15,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,11,PIT,W41-37,53,69.7,11,50,2,7,6,65,2,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,12,DEN,L13-28,48,67.6,12,31,0,8,6,68,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,13,CIN,W41-22,47,73.4,14,59,1,5,5,45,0,2
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,14,NYG,W37-21,33,45.8,12,67,1,4,2,17,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,15,KC,L28-34,27,34.2,12,59,1,4,4,23,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,17,DEN,W34-13,39,58.2,17,58,1,3,3,54,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2021,18,LV,L32-35,78,83.9,16,64,1,12,5,35,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,1,LV,W24-19,33,49.3,14,36,0,4,4,36,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,2,KC,L24-27,47,62.7,14,39,0,10,9,55,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,3,JAC,L10-38,34,55.7,4,5,0,8,8,48,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,4,HOU,W34-24,41,58.6,13,60,2,7,6,49,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,5,CLE,W30-28,42,59.2,16,173,1,4,4,26,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,6,DEN,W19-16,61,65.6,14,36,1,16,10,47,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,7,SEA,L23-37,55,77.5,9,31,1,12,12,96,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,9,ATL,W20-17,47,68.1,14,47,1,9,7,24,1,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,10,SF,L16-22,40,69.0,6,24,0,12,7,39,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,11,KC,L27-30,45,69.2,19,83,1,2,2,17,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,12,ARI,W25-24,46,69.7,5,20,0,15,11,60,1,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,13,LV,L20-27,45,60.0,10,35,0,6,5,67,0,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,14,MIA,W23-17,47,58.8,15,45,1,8,8,59,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,15,TEN,W17-14,49,69.0,12,58,1,3,2,12,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,16,IND,W20-3,41,60.3,18,67,2,4,4,12,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,17,LAR,W31-10,28,43.8,10,122,2,4,4,39,0,0
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,18,DEN,L28-31,33,48.5,11,34,0,4,4,36,0,1
9992167,Austin Ekeler,https://dynastyleaguefootball.com/player/9992167/Austin_Ekeler,RB,2022,WC,JAC,L30-31,46,65.7,13,35,2,4,2,8,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,1,WAS,L22-28,36,51.4,4,47,0,4,2,18,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,2,IND,W24-0,26,36.6,9,20,0,3,3,33,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,3,LAC,W38-10,33,43.4,13,45,0,3,3,30,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,4,PHI,L21-29,24,51.1,8,32,0,1,0,0,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,5,HOU,L6-13,40,53.3,10,71,0,5,3,43,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,6,IND,L27-34,29,46.0,10,86,0,2,2,22,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,7,NYG,L17-23,57,80.3,14,114,1,5,1,5,0,1
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,8,DEN,L17-21,57,79.2,24,156,1,3,3,6,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,9,LV,W27-20,56,81.2,28,109,2,2,2,17,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,10,KC,L17-27,50,78.1,11,45,0,3,3,28,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,12,BAL,W28-27,5,7.9,2,3,0,0,0,0,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,13,DET,L14-40,49,87.5,13,54,0,3,3,12,0,1
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,14,TEN,W36-22,54,75.0,17,32,0,0,0,0,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,15,DAL,W40-34,51,72.9,19,103,0,3,2,24,0,1
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,16,NYJ,W19-3,51,70.8,22,83,0,3,3,29,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,17,HOU,W31-3,24,38.1,9,108,1,3,3,32,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,18,TEN,W20-16,27,55.1,7,17,0,2,2,17,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,WC,LAC,W31-30,64,86.5,20,109,0,1,1,12,0,0
9992398,Travis Etienne,https://dynastyleaguefootball.com/player/9992398/Travis_Etienne,RB,2022,DP,KC,L20-27,26,42.6,10,62,1,3,3,18,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,2,SF,L7-27,12,24.5,4,10,0,3,2,5,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,3,ATL,L23-27,9,12.7,3,19,0,3,3,14,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,4,DET,W48-45,25,35.7,8,29,0,1,1,-5,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,5,NO,L32-39,30,57.7,8,88,1,0,0,0,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,6,ARI,W19-9,47,69.1,21,97,1,3,2,13,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,7,LAC,W37-23,52,73.2,23,168,2,0,0,0,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,8,NYG,W27-13,49,76.6,18,51,1,2,1,1,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,9,ARI,W31-21,56,76.7,26,109,2,4,3,20,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,10,TB,L16-21,45,86.5,10,17,0,8,6,55,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,12,LV,L34-40,46,70.8,14,26,2,1,1,13,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,13,LAR,W27-23,14,20.9,3,36,0,1,0,0,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,15,SF,L13-21,48,75.0,12,47,0,5,4,32,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,16,KC,L10-24,40,52.6,26,107,0,2,2,-2,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,17,NYJ,W23-6,41,56.9,23,133,0,1,1,9,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,18,LAR,W19-16,61,87.1,29,114,0,1,1,10,0,0
9993526,Kenneth Walker,https://dynastyleaguefootball.com/player/9993526/Kenneth_Walker,RB,2022,WC,SF,L23-41,48,70.6,15,63,1,1,1,3,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,1,DEN,W24-16,43,74.1,23,85,2,1,1,28,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,2,KC,L10-28,30,46.2,12,99,0,0,0,0,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,3,MIN,L14-34,25,42.4,10,44,0,2,0,0,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,4,IND,W31-24,36,53.7,17,79,0,2,2,29,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,5,CHI,W24-21,50,68.5,26,123,2,4,3,20,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,7,GB,L24-42,37,56.1,21,124,0,3,3,10,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,8,HOU,L24-27,31,55.4,15,66,0,2,2,15,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,9,DET,W31-24,42,58.3,28,120,2,2,0,0,0,0
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,10,LAC,W26-24,30,51.7,16,71,1,5,3,30,0,0
