player_id,player_name,player_url,position,year,team,games_played,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
9992299,Richie James,https://dynastyleaguefootball.com/player/9992299/Richie_James,WR,2022,NYG,15,524,52.2,2,6,0,70,57,569,4,3
9994025,Danny Gray,https://dynastyleaguefootball.com/player/9994025/Danny_Gray,WR,2022,SF,12,70,8.9,1,9,0,7,1,10,0,0
9993308,Tutu Atwell,https://dynastyleaguefootball.com/player/9993308/Tutu_Atwell,WR,2021,LAR,6,7,1.8,0,0,0,0,0,0,0,0
9993308,Tutu Atwell,https://dynastyleaguefootball.com/player/9993308/Tutu_Atwell,WR,2022,LAR,12,251,35.3,8,23,0,32,16,271,1,0
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2014,MIA,16,683,62.4,2,-4,0,112,84,758,5,4
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2015,MIA,16,868,84.0,17,111,1,167,111,1159,4,0
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2016,MIA,16,891,94.1,5,17,0,131,94,1136,4,2
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2017,MIA,16,932,89.6,1,-7,0,161,112,987,9,2
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2018,CLE,16,957,87.7,3,60,1,148,81,976,4,1
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2019,CLE,16,1002,93.6,1,10,0,138,83,1174,6,0
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2020,CLE,15,699,71.3,4,10,1,101,72,837,3,0
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2021,CLE,11,485,70.1,6,40,2,77,46,508,1,2
16020,Jarvis Landry,https://dynastyleaguefootball.com/player/16020/Jarvis_Landry,WR,2022,NO,9,301,56.5,0,0,0,39,25,272,1,0
9992298,Jauan Jennings,https://dynastyleaguefootball.com/player/9992298/Jauan_Jennings,WR,2021,SF,15,293,30.5,0,0,0,32,18,188,3,0
9992298,Jauan Jennings,https://dynastyleaguefootball.com/player/9992298/Jauan_Jennings,WR,2022,SF,15,463,47.0,0,0,0,54,34,406,1,0
9992699,Marquez Callaway,https://dynastyleaguefootball.com/player/9992699/Marquez_Callaway,WR,2020,NO,11,266,36.0,0,0,0,27,21,213,0,0
9992699,Marquez Callaway,https://dynastyleaguefootball.com/player/9992699/Marquez_Callaway,WR,2021,NO,16,787,77.3,0,0,0,83,46,698,6,0
9992699,Marquez Callaway,https://dynastyleaguefootball.com/player/9992699/Marquez_Callaway,WR,2022,NO,13,389,47.5,0,0,0,31,16,158,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2017,DEN,11,131,17.0,1,4,0,13,4,29,0,2
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,BUF,8,225,41.4,10,66,2,30,18,179,0,1
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,BUF,15,460,44.4,8,49,0,39,27,254,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,BUF,16,270,24.8,10,9,0,34,30,282,5,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,BUF,14,235,23.8,8,37,1,25,19,169,1,1
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,BUF,14,522,53.8,9,55,1,63,40,404,4,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,DEN,13,521,59.7,9,40,0,56,30,381,3,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2021,DEN,3,88,43.1,0,0,0,10,5,74,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,DEN,7,224,48.3,2,23,0,14,7,165,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,NYG,16,1005,94.7,3,31,0,105,65,683,8,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,NYG,11,688,89.7,4,4,0,84,59,731,2,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,NYG,16,936,91.1,3,33,0,107,66,872,4,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,NYG,10,608,90.5,6,72,0,85,57,576,3,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,NYG,12,561,72.2,6,49,1,90,66,656,3,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2021,NYG,7,344,73.3,1,-9,0,53,36,366,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2022,NYG,3,165,80.5,0,0,0,24,13,154,1,0
9991876,Mack Hollins,https://dynastyleaguefootball.com/player/9991876/Mack_Hollins,WR,2017,PHI,11,242,31.3,0,0,0,22,16,226,1,0
9991876,Mack Hollins,https://dynastyleaguefootball.com/player/9991876/Mack_Hollins,WR,2019,MIA,15,419,38.0,0,0,0,23,10,125,0,0
9991876,Mack Hollins,https://dynastyleaguefootball.com/player/9991876/Mack_Hollins,WR,2020,MIA,16,287,26.9,0,0,0,25,16,176,1,1
9991876,Mack Hollins,https://dynastyleaguefootball.com/player/9991876/Mack_Hollins,WR,2021,MIA,16,333,30.8,0,0,0,27,14,223,4,0
9991876,Mack Hollins,https://dynastyleaguefootball.com/player/9991876/Mack_Hollins,WR,2022,LV,16,964,93.4,4,40,0,90,55,675,4,0
9992362,Mark Andrews,https://dynastyleaguefootball.com/player/9992362/Mark_Andrews,TE,2018,BAL,16,414,34.8,0,0,0,50,34,552,3,0
9992362,Mark Andrews,https://dynastyleaguefootball.com/player/9992362/Mark_Andrews,TE,2019,BAL,15,467,44.2,0,0,0,98,64,852,10,1
9992362,Mark Andrews,https://dynastyleaguefootball.com/player/9992362/Mark_Andrews,TE,2020,BAL,14,597,65.0,0,0,0,89,58,701,7,0
9992362,Mark Andrews,https://dynastyleaguefootball.com/player/9992362/Mark_Andrews,TE,2021,BAL,16,870,75.1,0,0,0,138,99,1276,9,0
9992362,Mark Andrews,https://dynastyleaguefootball.com/player/9992362/Mark_Andrews,TE,2022,BAL,15,787,82.8,3,8,0,113,73,847,5,0
9992504,Kyle Pitts,https://dynastyleaguefootball.com/player/9992504/Kyle_Pitts,TE,2021,ATL,16,737,73.6,0,0,0,105,66,1018,1,0
9992504,Kyle Pitts,https://dynastyleaguefootball.com/player/9992504/Kyle_Pitts,TE,2022,ATL,10,434,72.5,0,0,0,59,28,356,2,0
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2014,KC,16,668,66.3,0,0,0,87,67,862,5,3
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2015,KC,16,923,92.1,0,0,0,103,72,875,5,2
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2016,KC,16,886,86.7,1,-5,0,117,85,1125,4,0
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2017,KC,15,875,90.7,2,7,0,122,83,1038,8,0
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2018,KC,16,993,95.0,0,0,0,150,103,1336,10,1
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2019,KC,16,983,92.6,1,4,1,136,97,1229,5,1
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2020,KC,15,899,85.7,0,0,0,145,105,1416,11,1
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2021,KC,15,866,82.6,2,3,1,130,88,1091,8,1
15048,Travis Kelce,https://dynastyleaguefootball.com/player/15048/Travis_Kelce,TE,2022,KC,16,871,79.9,2,5,0,145,104,1300,12,1
9992741,TJ Hockenson,https://dynastyleaguefootball.com/player/9992741/TJ_Hockenson,TE,2019,DET,12,540,62.9,0,0,0,59,32,367,2,0
9992741,TJ Hockenson,https://dynastyleaguefootball.com/player/9992741/TJ_Hockenson,TE,2020,DET,16,767,73.1,1,0,0,101,67,723,6,1
9992741,TJ Hockenson,https://dynastyleaguefootball.com/player/9992741/TJ_Hockenson,TE,2021,DET,12,658,83.8,0,0,0,83,61,583,4,0
9992741,TJ Hockenson,https://dynastyleaguefootball.com/player/9992741/TJ_Hockenson,TE,2022,MIN,16,954,87.1,0,0,0,128,85,898,6,1
9991880,George Kittle,https://dynastyleaguefootball.com/player/9991880/George_Kittle,TE,2017,SF,15,591,56.8,0,0,0,63,43,515,2,0
9991880,George Kittle,https://dynastyleaguefootball.com/player/9991880/George_Kittle,TE,2018,SF,16,928,87.9,1,10,0,135,88,1377,5,0
9991880,George Kittle,https://dynastyleaguefootball.com/player/9991880/George_Kittle,TE,2019,SF,14,815,88.5,5,22,0,107,85,1053,5,0
9991880,George Kittle,https://dynastyleaguefootball.com/player/9991880/George_Kittle,TE,2020,SF,8,443,83.6,2,17,0,63,48,634,2,0
9991880,George Kittle,https://dynastyleaguefootball.com/player/9991880/George_Kittle,TE,2021,SF,13,774,91.7,3,20,0,88,66,900,6,2
9991880,George Kittle,https://dynastyleaguefootball.com/player/9991880/George_Kittle,TE,2022,SF,14,815,91.2,0,0,0,80,56,736,9,1
9992366,Dallas Goedert,https://dynastyleaguefootball.com/player/9992366/Dallas_Goedert,TE,2018,PHI,14,490,51.5,0,0,0,42,33,334,4,0
9992366,Dallas Goedert,https://dynastyleaguefootball.com/player/9992366/Dallas_Goedert,TE,2019,PHI,15,781,70.8,0,0,0,87,58,607,5,2
9992366,Dallas Goedert,https://dynastyleaguefootball.com/player/9992366/Dallas_Goedert,TE,2020,PHI,11,602,76.6,0,0,0,65,46,524,3,0
9992366,Dallas Goedert,https://dynastyleaguefootball.com/player/9992366/Dallas_Goedert,TE,2021,PHI,15,781,78.5,0,0,0,76,56,830,4,0
9992366,Dallas Goedert,https://dynastyleaguefootball.com/player/9992366/Dallas_Goedert,TE,2022,PHI,11,662,89.5,0,0,0,61,49,656,3,1
9993203,Pat Freiermuth,https://dynastyleaguefootball.com/player/9993203/Pat_Freiermuth,TE,2021,PIT,15,633,61.8,0,0,0,70,54,444,7,1
9993203,Pat Freiermuth,https://dynastyleaguefootball.com/player/9993203/Pat_Freiermuth,TE,2022,PIT,15,697,68.1,0,0,0,96,63,732,2,0
9990952,David Njoku,https://dynastyleaguefootball.com/player/9990952/David_Njoku,TE,2017,CLE,16,501,46.9,1,1,0,60,32,386,4,0
9990952,David Njoku,https://dynastyleaguefootball.com/player/9990952/David_Njoku,TE,2018,CLE,15,818,79.6,0,0,0,89,56,639,4,0
9990952,David Njoku,https://dynastyleaguefootball.com/player/9990952/David_Njoku,TE,2019,CLE,4,101,40.1,0,0,0,10,5,41,1,0
9990952,David Njoku,https://dynastyleaguefootball.com/player/9990952/David_Njoku,TE,2020,CLE,13,410,47.4,0,0,0,29,19,213,2,0
9990952,David Njoku,https://dynastyleaguefootball.com/player/9990952/David_Njoku,TE,2021,CLE,14,581,65.4,1,1,0,51,34,464,4,0
9990952,David Njoku,https://dynastyleaguefootball.com/player/9990952/David_Njoku,TE,2022,CLE,13,758,83.5,2,-8,0,75,54,586,3,1
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2015,BAL,3,45,19.5,0,0,0,6,2,18,0,0
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2016,BAL,8,183,32.2,0,0,0,17,10,85,2,0
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2018,OAK,3,38,20.3,1,21,0,6,6,75,0,0
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2019,OAK,16,940,90.6,2,5,0,117,90,1146,3,1
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2020,LV,16,992,91.7,0,0,0,146,107,1195,9,2
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2021,LV,10,546,81.1,0,0,0,84,53,643,2,0
16964,Darren Waller,https://dynastyleaguefootball.com/player/16964/Darren_Waller,TE,2022,LV,8,299,57.0,0,0,0,37,26,353,3,0
9993625,Greg Dulcich,https://dynastyleaguefootball.com/player/9993625/Greg_Dulcich,TE,2022,DEN,10,497,75.0,0,0,0,55,33,411,2,0
9993555,Trey McBride,https://dynastyleaguefootball.com/player/9993555/Trey_McBride,TE,2022,ARI,15,556,51.1,0,0,0,36,26,224,1,0
9900381,Evan Engram,https://dynastyleaguefootball.com/player/9900381/Evan_Engram,TE,2017,NYG,15,777,77.2,1,14,0,115,64,722,6,0
9900381,Evan Engram,https://dynastyleaguefootball.com/player/9900381/Evan_Engram,TE,2018,NYG,11,475,66.7,3,36,0,64,45,577,3,0
9900381,Evan Engram,https://dynastyleaguefootball.com/player/9900381/Evan_Engram,TE,2019,NYG,8,454,79.9,3,7,0,68,44,467,3,0
9900381,Evan Engram,https://dynastyleaguefootball.com/player/9900381/Evan_Engram,TE,2020,NYG,16,837,82.6,6,26,1,109,63,654,1,1
9900381,Evan Engram,https://dynastyleaguefootball.com/player/9900381/Evan_Engram,TE,2021,NYG,14,684,75.1,1,-3,0,68,45,404,3,1
9900381,Evan Engram,https://dynastyleaguefootball.com/player/9900381/Evan_Engram,TE,2022,JAC,16,825,76.8,2,13,0,94,69,739,4,0
9992443,Dalton Schultz,https://dynastyleaguefootball.com/player/9992443/Dalton_Schultz,TE,2018,DAL,7,230,44.1,0,0,0,17,12,116,0,0
9992443,Dalton Schultz,https://dynastyleaguefootball.com/player/9992443/Dalton_Schultz,TE,2019,DAL,16,118,10.4,0,0,0,2,1,6,0,0
9992443,Dalton Schultz,https://dynastyleaguefootball.com/player/9992443/Dalton_Schultz,TE,2020,DAL,16,971,84.8,0,0,0,89,63,615,4,1
9992443,Dalton Schultz,https://dynastyleaguefootball.com/player/9992443/Dalton_Schultz,TE,2021,DAL,16,957,82.0,0,0,0,101,75,787,6,0
9992443,Dalton Schultz,https://dynastyleaguefootball.com/player/9992443/Dalton_Schultz,TE,2022,DAL,14,759,79.0,0,0,0,80,53,544,5,1
9992380,Cole Kmet,https://dynastyleaguefootball.com/player/9992380/Cole_Kmet,TE,2020,CHI,16,603,56.3,1,-3,0,44,28,243,2,1
9992380,Cole Kmet,https://dynastyleaguefootball.com/player/9992380/Cole_Kmet,TE,2021,CHI,16,874,84.0,1,0,0,88,56,564,0,0
9992380,Cole Kmet,https://dynastyleaguefootball.com/player/9992380/Cole_Kmet,TE,2022,CHI,16,922,93.8,2,9,0,64,46,487,6,0
9994040,Chigoziem Okonkwo,https://dynastyleaguefootball.com/player/9994040/Chigoziem_Okonkwo,TE,2022,TEN,16,346,36.0,3,2,0,42,29,408,2,0
9992812,Dawson Knox,https://dynastyleaguefootball.com/player/9992812/Dawson_Knox,TE,2019,BUF,15,659,63.8,1,9,0,50,28,388,2,0
9992812,Dawson Knox,https://dynastyleaguefootball.com/player/9992812/Dawson_Knox,TE,2020,BUF,12,487,57.9,0,0,0,43,24,290,3,2
9992812,Dawson Knox,https://dynastyleaguefootball.com/player/9992812/Dawson_Knox,TE,2021,BUF,14,842,86.2,0,0,0,66,46,538,9,0
9992812,Dawson Knox,https://dynastyleaguefootball.com/player/9992812/Dawson_Knox,TE,2022,BUF,14,777,80.1,0,0,0,63,46,504,5,0
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,2016,SD,13,514,60.5,0,0,0,53,36,478,8,1
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,2017,LAC,12,534,67.7,0,0,0,62,45,579,4,0
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,,,0,-,-,0,0,0,0,0,0,0,0
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,2019,LAC,12,621,78.4,0,0,0,76,55,652,5,1
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,2020,LAC,14,913,87.4,0,0,0,92,60,613,4,0
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,2021,NE,16,708,67.6,0,0,0,69,45,517,9,0
17975,Hunter Henry,https://dynastyleaguefootball.com/player/17975/Hunter_Henry,TE,2022,NE,16,729,74.1,0,0,0,52,35,467,2,0
9992365,Mike Gesicki,https://dynastyleaguefootball.com/player/9992365/Mike_Gesicki,TE,2018,MIA,14,345,42.9,0,0,0,32,22,202,0,1
9992365,Mike Gesicki,https://dynastyleaguefootball.com/player/9992365/Mike_Gesicki,TE,2019,MIA,16,705,65.0,0,0,0,89,51,570,5,1
9992365,Mike Gesicki,https://dynastyleaguefootball.com/player/9992365/Mike_Gesicki,TE,2020,MIA,15,621,62.4,0,0,0,85,53,703,6,0
9992365,Mike Gesicki,https://dynastyleaguefootball.com/player/9992365/Mike_Gesicki,TE,2021,MIA,16,789,72.7,0,0,0,108,71,758,2,0
9992365,Mike Gesicki,https://dynastyleaguefootball.com/player/9992365/Mike_Gesicki,TE,2022,MIA,16,453,45.7,0,0,0,46,28,316,5,0
9993730,Isaiah Likely,https://dynastyleaguefootball.com/player/9993730/Isaiah_Likely,TE,2022,BAL,15,345,36.5,0,0,0,47,28,270,3,0
9994042,Jelani Woods,https://dynastyleaguefootball.com/player/9994042/Jelani_Woods,TE,2022,IND,14,296,31.2,0,0,0,36,24,303,3,0
9992748,Irv Smith Jr,https://dynastyleaguefootball.com/player/9992748/Irv_Smith_Jr,TE,2019,MIN,16,620,59.8,0,0,0,47,36,311,2,0
9992748,Irv Smith Jr,https://dynastyleaguefootball.com/player/9992748/Irv_Smith_Jr,TE,2020,MIN,13,545,64.5,0,0,0,43,30,365,5,0
9992748,Irv Smith Jr,https://dynastyleaguefootball.com/player/9992748/Irv_Smith_Jr,TE,2022,MIN,7,253,53.9,0,0,0,33,22,168,2,0
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2013,PHI,15,417,40.0,0,0,0,57,36,469,4,0
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2014,PHI,16,588,50.0,0,0,0,88,58,702,3,1
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2015,PHI,15,788,71.8,0,0,0,112,75,853,2,2
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2016,PHI,14,849,85.4,0,0,0,106,78,816,4,0
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2017,PHI,14,778,80.1,0,0,0,110,74,824,8,1
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2018,PHI,16,1000,91.6,0,0,0,156,116,1163,8,0
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2019,PHI,15,953,85.9,0,0,0,134,88,916,6,1
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2020,PHI,11,634,81.5,0,0,0,72,36,335,1,0
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2021,ARI,16,778,73.2,1,4,0,102,67,679,5,0
14856,Zach Ertz,https://dynastyleaguefootball.com/player/14856/Zach_Ertz,TE,2022,ARI,10,575,79.2,0,0,0,69,47,406,4,0
9992349,Juwan Johnson,https://dynastyleaguefootball.com/player/9992349/Juwan_Johnson,TE,2020,NO,7,182,38.0,0,0,0,10,4,39,0,0
9992349,Juwan Johnson,https://dynastyleaguefootball.com/player/9992349/Juwan_Johnson,TE,2021,NO,13,225,27.3,0,0,0,20,12,154,3,0
9992349,Juwan Johnson,https://dynastyleaguefootball.com/player/9992349/Juwan_Johnson,TE,2022,NO,15,607,65.1,0,0,0,64,41,487,7,0
9994038,Daniel Bellinger,https://dynastyleaguefootball.com/player/9994038/Daniel_Bellinger,TE,2022,NYG,12,574,71.9,1,2,1,35,30,268,2,1
9992450,Noah Fant,https://dynastyleaguefootball.com/player/9992450/Noah_Fant,TE,2019,DEN,16,704,68.7,3,-12,0,67,40,562,3,1
9992450,Noah Fant,https://dynastyleaguefootball.com/player/9992450/Noah_Fant,TE,2020,DEN,15,732,72.4,0,0,0,93,62,673,3,0
9992450,Noah Fant,https://dynastyleaguefootball.com/player/9992450/Noah_Fant,TE,2021,DEN,15,791,83.4,0,0,0,88,67,654,4,0
9992450,Noah Fant,https://dynastyleaguefootball.com/player/9992450/Noah_Fant,TE,2022,SEA,16,615,60.1,0,0,0,59,46,466,4,0
9991802,Gerald Everett,https://dynastyleaguefootball.com/player/9991802/Gerald_Everett,TE,2017,LAR,13,259,31.4,1,13,0,32,16,244,2,1
9991802,Gerald Everett,https://dynastyleaguefootball.com/player/9991802/Gerald_Everett,TE,2018,LAR,15,375,36.2,2,16,0,51,33,320,3,0
9991802,Gerald Everett,https://dynastyleaguefootball.com/player/9991802/Gerald_Everett,TE,2019,LAR,12,455,54.8,1,0,0,61,37,408,2,0
9991802,Gerald Everett,https://dynastyleaguefootball.com/player/9991802/Gerald_Everett,TE,2020,LAR,15,606,57.7,1,2,1,61,41,417,1,1
9991802,Gerald Everett,https://dynastyleaguefootball.com/player/9991802/Gerald_Everett,TE,2021,SEA,14,595,73.3,3,20,0,60,47,458,4,2
9991802,Gerald Everett,https://dynastyleaguefootball.com/player/9991802/Gerald_Everett,TE,2022,LAC,15,637,60.2,1,0,0,82,55,547,3,0
9993206,Cade Otton,https://dynastyleaguefootball.com/player/9993206/Cade_Otton,TE,2022,TB,15,784,71.5,0,0,0,64,41,386,2,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2016,LAR,11,300,43.5,0,0,0,29,11,85,1,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2017,LAR,14,687,74.2,0,0,0,45,25,295,1,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2018,LAR,14,673,69.9,0,0,0,33,24,292,2,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2019,LAR,14,668,65.9,0,0,0,89,69,734,3,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2020,LAR,15,815,77.8,1,1,0,60,44,522,5,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2021,LAR,14,822,91.4,0,0,0,77,55,505,3,0
18032,Tyler Higbee,https://dynastyleaguefootball.com/player/18032/Tyler_Higbee,TE,2022,LAR,16,834,86.8,0,0,0,101,68,587,3,0
9993202,Jake Ferguson,https://dynastyleaguefootball.com/player/9993202/Jake_Ferguson,TE,2022,DAL,15,416,40.9,0,0,0,21,18,170,2,0
9992416,Tyler Conklin,https://dynastyleaguefootball.com/player/9992416/Tyler_Conklin,TE,2018,MIN,4,48,18.2,0,0,0,7,5,77,0,0
9992416,Tyler Conklin,https://dynastyleaguefootball.com/player/9992416/Tyler_Conklin,TE,2019,MIN,15,276,28.1,0,0,0,10,8,58,0,0
9992416,Tyler Conklin,https://dynastyleaguefootball.com/player/9992416/Tyler_Conklin,TE,2020,MIN,16,448,41.4,0,0,0,26,19,194,1,0
9992416,Tyler Conklin,https://dynastyleaguefootball.com/player/9992416/Tyler_Conklin,TE,2021,MIN,16,892,81.6,0,0,0,83,59,587,3,0
9992416,Tyler Conklin,https://dynastyleaguefootball.com/player/9992416/Tyler_Conklin,TE,2022,NYJ,16,807,76.3,2,3,0,83,56,539,3,0
9992371,Hayden Hurst,https://dynastyleaguefootball.com/player/9992371/Hayden_Hurst,TE,2018,BAL,9,201,31.2,1,0,0,23,13,163,1,0
9992371,Hayden Hurst,https://dynastyleaguefootball.com/player/9992371/Hayden_Hurst,TE,2019,BAL,16,466,41.4,0,0,0,40,30,349,2,0
9992371,Hayden Hurst,https://dynastyleaguefootball.com/player/9992371/Hayden_Hurst,TE,2020,ATL,16,785,70.0,0,0,0,87,56,571,6,0
9992371,Hayden Hurst,https://dynastyleaguefootball.com/player/9992371/Hayden_Hurst,TE,2021,ATL,12,398,52.2,0,0,0,30,25,188,3,1
9992371,Hayden Hurst,https://dynastyleaguefootball.com/player/9992371/Hayden_Hurst,TE,2022,CIN,12,497,60.2,0,0,0,63,48,400,2,0
9992501,Jeremy Ruckert,https://dynastyleaguefootball.com/player/9992501/Jeremy_Ruckert,TE,2022,NYJ,4,27,10.3,0,0,0,1,0,0,0,0
9992698,Foster Moreau,https://dynastyleaguefootball.com/player/9992698/Foster_Moreau,TE,2019,OAK,13,378,45.8,0,0,0,26,21,174,5,0
9992698,Foster Moreau,https://dynastyleaguefootball.com/player/9992698/Foster_Moreau,TE,2020,LV,16,255,23.6,0,0,0,9,7,140,2,0
9992698,Foster Moreau,https://dynastyleaguefootball.com/player/9992698/Foster_Moreau,TE,2021,LV,16,699,65.9,0,0,0,42,28,323,3,0
9992698,Foster Moreau,https://dynastyleaguefootball.com/player/9992698/Foster_Moreau,TE,2022,LV,14,717,80.3,0,2,0,54,32,410,2,1
9992500,Brevin Jordan,https://dynastyleaguefootball.com/player/9992500/Brevin_Jordan,TE,2021,HOU,8,205,39.6,0,0,0,28,20,178,3,0
9992500,Brevin Jordan,https://dynastyleaguefootball.com/player/9992500/Brevin_Jordan,TE,2022,HOU,10,266,41.4,0,0,0,27,14,128,0,0
9991873,Jonnu Smith,https://dynastyleaguefootball.com/player/9991873/Jonnu_Smith,TE,2017,TEN,13,471,54.5,0,0,0,30,18,157,2,0
9991873,Jonnu Smith,https://dynastyleaguefootball.com/player/9991873/Jonnu_Smith,TE,2018,TEN,12,593,79.0,0,0,0,31,20,258,3,0
9991873,Jonnu Smith,https://dynastyleaguefootball.com/player/9991873/Jonnu_Smith,TE,2019,TEN,16,718,70.6,4,78,0,45,35,439,3,0
9991873,Jonnu Smith,https://dynastyleaguefootball.com/player/9991873/Jonnu_Smith,TE,2020,TEN,15,745,74.5,2,4,1,65,41,448,8,0
9991873,Jonnu Smith,https://dynastyleaguefootball.com/player/9991873/Jonnu_Smith,TE,2021,NE,15,501,51.2,8,35,0,45,28,294,1,0
9991873,Jonnu Smith,https://dynastyleaguefootball.com/player/9991873/Jonnu_Smith,TE,2022,NE,14,423,49.0,1,5,0,39,27,245,0,0
9993221,Taysom Hill,https://dynastyleaguefootball.com/player/9993221/Taysom_Hill,TE,2018,NO,13,173,19.9,37,196,2,7,3,4,0,1
9993221,Taysom Hill,https://dynastyleaguefootball.com/player/9993221/Taysom_Hill,TE,2019,NO,16,242,22.3,27,156,1,22,19,234,6,0
9993221,Taysom Hill,https://dynastyleaguefootball.com/player/9993221/Taysom_Hill,TE,2020,NO,16,472,43.9,87,457,8,13,8,98,1,5
9993221,Taysom Hill,https://dynastyleaguefootball.com/player/9993221/Taysom_Hill,TE,2021,NO,11,405,58.2,65,356,5,6,4,52,0,0
